reference_path,file_class,purpose,target_decision,target_path,migration_mode,reason,upload_safe,operator_side_only,unresolved_needed,quarantine_needed,human_review_required,facility_confirmation_required,preview_evidence_required,validator_or_gate,status_after_this_slice,classification_vocabulary
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_025.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_026.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_pilot_batch_027.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PMDA pilot batch markdown is sibling reference audit evidence; pmda_resolved_count and product URLs are not promoted to TARGET or knowledge/ | d11_slice: ledger-only closeout; no physical port.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_governance_audit_029.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_pmda_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,A-PMDA-029 batch evidence; PMDA facts not promoted to TARGET knowledge | d11_slice: ledger-only.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/09_MANIFESTS/pmda_clevidipine_domestic_unavailability_029.md,pmda_pilot_batch_evidence,reference_pmda_batch_operator_evidence,keep_pmda_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,A-PMDA-029 batch evidence; PMDA facts not promoted to TARGET knowledge | d11_slice: ledger-only.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_governance_audit_029.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_pmda_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,A-PMDA-029 batch evidence; PMDA facts not promoted to TARGET knowledge | d11_slice: ledger-only.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_safe_rag_pmda_product_source_register_resolved/08_VALIDATION_CHECKS/_apply_pmda_clevidipine_governance_029.py,pmda_pilot_applier_script,reference_batch_replay_automation,keep_pmda_batch_evidence_as_reference_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,A-PMDA-029 batch evidence; PMDA facts not promoted to TARGET knowledge | d11_slice: ledger-only.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py;operator_review,d11_reference_batch_recorded_pending_operator_review,reference_only
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/00_START_HERE/00_最初に読む_gap_supplement.md,governance_doc,gap_v3_package_positioning,adapt_boundary_language_into_existing_docs,derived/custom_gpt_knowledge_package/README.md;derived/README.md;derived/gpt_drug_data_policy_expansion_runbook.md,adapted_port,PARENT is PMDA-unresolved gap supplement; preserve non_guideline framing and UNRESOLVED_DO_NOT_GUESS | gap_v3_m0: ledger-only.,no,yes,no,no,yes,no,no,validate_upload_manifest.py;operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/00_START_HERE/00_最初に読む_gap_supplement_v2.md,governance_doc,gap_v3_package_positioning,adapt_boundary_language_into_existing_docs,derived/custom_gpt_knowledge_package/README.md;derived/README.md;derived/gpt_drug_data_policy_expansion_runbook.md,adapted_port,PARENT is PMDA-unresolved gap supplement; preserve non_guideline framing and UNRESOLVED_DO_NOT_GUESS | gap_v3_m0: ledger-only.,no,yes,no,no,yes,no,no,validate_upload_manifest.py;operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/00_START_HERE/00_最初に読む_gap_supplement_v3_full_residual.md,governance_doc,gap_v3_package_positioning,adapt_boundary_language_into_existing_docs,derived/custom_gpt_knowledge_package/README.md;derived/README.md;derived/gpt_drug_data_policy_expansion_runbook.md,adapted_port,PARENT is PMDA-unresolved gap supplement; preserve non_guideline framing and UNRESOLVED_DO_NOT_GUESS | gap_v3_m0: ledger-only.,no,yes,no,no,yes,no,no,validate_upload_manifest.py;operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/01_SOURCE_REGISTERS/pmda_product_source_register_PROPOSED_WITH_GAP_SUPPLEMENT.csv,source_register,pmda_unresolved_source_register,keep_pmda_unresolved_register_as_reference,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,pmda_product_source_register_v3_residual is UNRESOLVED_DO_NOT_GUESS input; do not promote rows to TARGET | gap_v3_m0: ledger-only.,no,yes,yes,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,reference_only
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/01_SOURCE_REGISTERS/pmda_product_source_register_chronic_historical_supplement.csv,source_register,pmda_unresolved_source_register,keep_pmda_unresolved_register_as_reference,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,pmda_product_source_register_v3_residual is UNRESOLVED_DO_NOT_GUESS input; do not promote rows to TARGET | gap_v3_m0: ledger-only.,no,yes,yes,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,reference_only
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/01_SOURCE_REGISTERS/pmda_product_source_register_gap_supplement.csv,source_register,pmda_unresolved_source_register,keep_pmda_unresolved_register_as_reference,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,pmda_product_source_register_v3_residual is UNRESOLVED_DO_NOT_GUESS input; do not promote rows to TARGET | gap_v3_m0: ledger-only.,no,yes,yes,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,reference_only
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/01_SOURCE_REGISTERS/pmda_product_source_register_v3_residual.csv,source_register,pmda_unresolved_source_register,keep_pmda_unresolved_register_as_reference,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,pmda_product_source_register_v3_residual is UNRESOLVED_DO_NOT_GUESS input; do not promote rows to TARGET | gap_v3_m0: ledger-only.,no,yes,yes,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,reference_only
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/acute_ischemic_stroke/alteplase.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/acute_ischemic_stroke/argatroban.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/acute_ischemic_stroke/edaravone.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/acute_ischemic_stroke/ozagrel.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/acute_ischemic_stroke/urokinase.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/antimicrobials_cns_infection/ampicillin.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
